bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,avg_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
171419,My First Bohnanza,2015.0,Children's Game,"Heike Kiefer, Uwe Rosenberg, Hayo Siemsen",Björn Pertoft,"AMIGO, Rio Grande Games",3.0,5.0,3.0,5.0,3.0,5.0,4.0,,30.0,30.0,30.0,"Card Game, Children's Game, Farming","Hand Management, Trading",,,,"Game: Bohnanza, Versions & Editions: Junior Versions of Grown-Up Games",11,,7408.0,229.0,6.56876,1.4337,5.61328,1.3333,,,,,,,
171424,Kakerlakak,2015.0,,Gunter Baars,"Janos Jantner, Maximilian Jasionowski, Walter Pepperle",Ravensburger,2.0,4.0,2.0,4.0,2.0,4.0,5.0,,15.0,15.0,15.0,"Children's Game, Dice, Real-time","Dice Rolling, Grid Movement, Roll / Spin and Move",,,,"Animals: Cockroaches, Animals: Insects",137909,,23240.0,223.0,5.26706,1.59848,5.47052,1.125,,,,,,,
171430,Do Not Forsake Me (Oh My Darling),2015.0,,Todd Sanders,Todd Sanders,"(Web published), Air and Nothingness Press",1.0,1.0,1.0,1.0,1.0,1.0,10.0,,30.0,30.0,30.0,"Card Game, Dice, Print & Play, Science Fiction, Space Exploration","Dice Rolling, Modular Board, Push Your Luck",,,,"Contests: 18 Card Microgame, Players: Solitaire Only Card Games, Players: Solitaire Only Games",,,19229.0,35.0,5.91429,1.43669,5.50531,1.25,,,,,,,
171431,The Maiden in the Forest,2015.0,,Todd Sanders,"Todd Sanders, Fabrice Weiss","Air and Nothingness Press, (Web published), Button Shy",1.0,1.0,1.0,1.0,1.0,1.0,8.0,,15.0,15.0,15.0,"Abstract Strategy, Card Game, Fantasy, Print & Play","Area Majority / Influence, Pattern Recognition, Set Collection, Solo / Solitaire Game",,,,"Contests: 18 Card Microgame, Players: Solitaire Only Card Games, Players: Solitaire Only Games, Series: Wallet Games (Button Shy)",,,7550.0,319.0,6.368,1.40876,5.60919,2.0,,,,,,,
171447,Bad Bunnies,2015.0,,Jacques Zeimet,Anne Pätzke,Schmidt Spiele,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,20.0,20.0,20.0,Card Game,Hand Management,,,,Animals: Rabbits,,,22051.0,176.0,5.36676,1.4178,5.48735,1.0,,,,,,,
171466,Fingo!,2014.0,,Martin Nedergaard Andersen,,FoxMind,2.0,5.0,2.0,5.0,2.0,5.0,5.0,,10.0,10.0,10.0,"Action / Dexterity, Card Game, Party Game","Rock-Paper-Scissors, Simultaneous Action Selection",,,,,,,,6.0,4.66667,1.10554,,1.0,,,,,,,
171475,Clearing Coffins,2015.0,,Thierry Chapeau,Rolf Vogt,"Drei Magier Spiele, Lion Rampant Imports, Nordic Games GmbH",2.0,6.0,2.0,6.0,2.0,6.0,8.0,,15.0,15.0,15.0,,"Dice Rolling, Memory",,,,Creatures: Vampires,,,15493.0,155.0,5.95006,1.50971,5.52209,1.0,,,,,,,
171479,Commissioned,2016.0,Thematic,Patrick Lysaght,Kenneth Spond,Chara Games,2.0,6.0,2.0,6.0,2.0,6.0,13.0,,60.0,60.0,60.0,"Ancient, Educational, Religious","Area Movement, Cooperative Game, Deck, Bag, and Pool Building, Set Collection, Variable Player Powers",1.0,,,"Crowdfunding: Kickstarter, Players: One versus Many, Religious: The Bible",,,2579.0,893.0,7.22104,1.4194,6.02932,2.8293,,,,,,,
171489,Qwirkle Cards,2015.0,,Susan McKinley Ross,(Uncredited),"999 Games, G3, GoKids 玩樂小子, IELLO, Korea Boardgames Co., Ltd., MindWare, Schmidt Spiele",2.0,4.0,2.0,4.0,2.0,4.0,8.0,,20.0,20.0,20.0,Card Game,"Hand Management, Set Collection",,,,"Game: Qwirkle, Misc: LongPack Games, Versions & Editions: Card Versions of Non-Card Games",25669,,9140.0,369.0,6.0471,1.45847,5.57655,1.4286,,,,,,,
171492,Vienna,2015.0,Family Game,Johannes Schmidauer-König,Michael Menzel,"Schmidt Spiele, Tasty Minstrel Games",3.0,5.0,3.0,5.0,3.0,5.0,10.0,,30.0,30.0,30.0,"Dice, Post-Napoleonic","Dice Rolling, Turn Order: Claim Action, Worker Placement with Dice Workers",,,,"Admin: Better Description Needed!, Cities: Vienna (Austria), Country: Austria-Hungary",,,4452.0,691.0,6.5233,1.23005,5.7698,2.2188,,,,,,,
171494,Kniffel Master,2015.0,,"Michael Kiesling, Wolfgang Kramer",,Schmidt Spiele,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,25.0,25.0,25.0,Dice,Dice Rolling,,,,Series: Kniffel (Schmidt Spiele),,,16482.0,42.0,6.29238,1.49809,5.51745,1.0,,,,,,,
171497,Drachen-Rallye,2015.0,,Manfred Ludwig,(Uncredited),Schmidt Spiele,2.0,4.0,2.0,4.0,2.0,4.0,5.0,,10.0,10.0,10.0,"Children's Game, Racing",Roll / Spin and Move,,,,Creatures: Dragons,,,,17.0,5.70588,0.955769,,1.0,,,,,,,
171498,Die Maus: Reise durch Deutschland,2015.0,Family Game,Reiner Knizia,(Uncredited),Schmidt Spiele,2.0,4.0,2.0,4.0,2.0,4.0,7.0,,20.0,20.0,20.0,"Children's Game, Trivia",,,,,"Admin: Better Description Needed!, Animals: Mice",,,,3.0,5.66667,0.471405,,1.0,,,,,,,
171499,Cacao,2015.0,Family Game,Phil Walker-Harding,Claus Stephan,"ABACUSSPIELE, G3, 999 Games, Albi, Asmodee China, Brädspel.se, Cranio Creations, cutia.ro, Devir, Fantasmagoria, Filosofia Éditions, Gém Klub Kft., GoKids 玩樂小子, Korea Boardgames Co., Ltd., Lautapelit.fi, uplay.it edizioni, White Goblin Games, Z-Man Games",2.0,4.0,2.0,4.0,3.0,3.0,8.0,7.958333333333333,45.0,45.0,45.0,"Economic, Farming, Territory Building","Area Majority / Influence, Hand Management, Map Addition, Tile Placement",,,,"Country: Mexico, Digital Implementations: Board Game Arena, Digital Implementations: Yucata, Theme: Tropical",,,638.0,10286.0,7.08554,1.0774,6.80963,1.8213,1.0,,,,,,
171500,El Dorado Canyon,2015.0,,Ben Weemes,Kevin Fauntleroy,(Self-Published),4.0,6.0,4.0,6.0,4.0,6.0,12.0,,30.0,30.0,30.0,American West,"Push Your Luck, Simultaneous Action Selection, Take That",,,,Crowdfunding: Kickstarter,,,17063.0,30.0,8.736,1.15625,5.5151,1.75,,,,,,,
171529,Brandywine,2015.0,War Game,Bill Molyneaux,Peter Schutze,TwoBuckGames,1.0,3.0,1.0,3.0,1.0,3.0,12.0,,1.0,1.0,1.0,"American Revolutionary War, Wargame",Hexagon Grid,,,,Country: USA,,,,2.0,8.0,2.0,,1.0,,,,,,,
171537,Wer war's?: Das Kartenspiel,2015.0,Children's Game,Reiner Knizia,"Graham Howells, Walter Pepperle",Ravensburger,2.0,4.0,2.0,4.0,2.0,4.0,5.0,,15.0,15.0,15.0,"Animals, Card Game, Children's Game, Murder/Mystery",Set Collection,,,,"Animals: Donkeys, Animals: Goats, Animals: Owls, Animals: Snakes, Game: Wer War's",15167,,,26.0,5.63462,1.36971,,1.0,,,,,,,
171539,Sheila Shark,2015.0,,Beate Nikolai,Sonja Spaltenstein,HUCH!,2.0,4.0,2.0,4.0,2.0,4.0,4.0,,20.0,20.0,20.0,"Animals, Children's Game",Cooperative Game,1.0,,,"Admin: Better Description Needed!, Animals: Sharks",,,,7.0,5.14286,2.2315,,1.0,,,,,,,
171540,Mount Pingo,2015.0,,"Christoph Puhl, Arno Steinwender",Markus Binz,"Egmont Polska, HUCH!",1.0,5.0,1.0,5.0,1.0,5.0,5.0,,15.0,15.0,15.0,"Action / Dexterity, Animals, Card Game, Children's Game",,,,,"Admin: Better Description Needed!, Animals: Fish / Fishes, Animals: Penguins",,,20478.0,39.0,5.54615,1.72728,5.4991,1.0,,,,,,,
171541,Flying Kiwis,2015.0,"Children's Game, Family Game","Frank Bebenroth, Marco Teubner",Frank Bebenroth,"Blue Orange Games, Egmont Polska, HUCH!, Mercurio, White Goblin Games",2.0,4.0,2.0,4.0,2.0,4.0,5.0,,10.0,10.0,10.0,"Animals, Children's Game, Real-time","Action Queue, Pattern Building",,,,Components: Game Box Used In Play,,,6403.0,485.0,6.2914,1.36106,5.64684,1.0769,,,,,,,
171542,Gum Gum Machine,2015.0,,"Stefan Dorra, Ralf zur Linde",Michael Menzel,HUCH!,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,30.0,30.0,30.0,"Industry / Manufacturing, Puzzle","Memory, Modular Board, Set Collection",,,,Admin: Better Description Needed!,,,10340.0,400.0,5.85665,1.45186,5.55898,1.75,,,,,,,
171543,Pronto,2015.0,,"Udo Peise, Marco Teubner",Marek Bláha,"Granna, HUCH!, Бельвіль",2.0,12.0,2.0,12.0,2.0,12.0,8.0,,30.0,30.0,30.0,"Party Game, Word Game",Move Through Deck,,,,Admin: Better Description Needed!,,,17629.0,68.0,5.96397,1.51179,5.51257,1.0,,,,,,,
171544,Think Str8!,2015.0,Family Game,Leo Colovini,Kinetic,HUCH!,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,60.0,60.0,60.0,Deduction,"Deduction, Dice Rolling, Paper-and-Pencil, Pattern Recognition",,,,Admin: Better Description Needed!,,,6109.0,248.0,6.91686,1.37862,5.66001,2.3333,,,,,,,
171545,Shopping Queen,2014.0,,"Michael Feldkötter, Nicola Schäfer",Folko Streese,HUCH!,3.0,5.0,3.0,5.0,3.0,5.0,12.0,,60.0,60.0,60.0,"Movies / TV / Radio theme, Trivia",,,,,,,"191884,191888",,15.0,5.6,2.1848,,1.0,,,,,,,
171547,Tornado Ellie,2015.0,,Josep M. Allué,Marek Bláha,"FoxGames, HUCH!, Viravi Edicions",2.0,4.0,2.0,4.0,2.0,4.0,8.0,,15.0,15.0,15.0,"Action / Dexterity, Animals, Children's Game",,,,,"Admin: Better Description Needed!, Animals: Cattle / Cows, Theme: Weather",,,22021.0,102.0,5.34265,1.58245,5.48842,1.0,,,,,,,
171548,Bermuda,2015.0,,Carlo Emanuele Lanzavecchia,"Oliver Freudenreich, Sandra Freudenreich","FoxMind, Gigamic, HUCH!, Zvezda",3.0,6.0,3.0,6.0,3.0,6.0,10.0,,15.0,15.0,15.0,"Card Game, Party Game",Cooperative Game,1.0,,,"Admin: Better Description Needed!, Series: Creepy card games (HUCH! & friends)",,,14268.0,137.0,5.98657,1.46196,5.52834,1.1111,,,,,,,
171561,Der verdrehte Sprach-Zoo,2015.0,,Klaus Kreowski,Gabriela Silveira,Ravensburger,2.0,4.0,2.0,4.0,2.0,4.0,4.0,,30.0,30.0,30.0,"Animals, Children's Game, Educational","Memory, Storytelling",,,,,,,,17.0,5.70588,1.74102,,1.0,,,,,,,
171578,Tradeworld,2015.0,,Max Crotta,Max Crotta,(Self-Published),2.0,2.0,2.0,2.0,2.0,2.0,8.0,,10.0,10.0,10.0,"Economic, Print & Play","Dice Rolling, Roll / Spin and Move, Set Collection",,,,Players: Two Player Only Games,,,,1.0,6.5,,,1.0,,,,,,,
171579,Dwarves Inc.,2015.0,,Andrei Burago,Wayne O Connor,Assa Games,3.0,6.0,3.0,6.0,3.0,6.0,8.0,,60.0,60.0,60.0,"Economic, Fantasy, Humor","Area Majority / Influence, Grid Movement, Modular Board, Stock Holding",,,,"Creatures: Dwarves & Gnomes, Digital Implementations: Tabletopia",,,13647.0,55.0,6.81818,1.71051,5.53185,2.0,,,,,,,
171589,Monopoly: Assassin's Creed,2014.0,,,,Winning Moves Germany,2.0,6.0,2.0,6.0,2.0,6.0,12.0,,60.0,60.0,60.0,"Economic, Negotiation, Video Game Theme","Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",,,,"Series: Monopoly-Like, Video Game Theme: Assassin's Creed",,,,21.0,5.16857,1.92298,,1.0,,,,,,,
171623,The Voyages of Marco Polo,2015.0,Strategy Game,"Simone Luciani, Daniele Tascini",Dennis Lohausen,"Hans im Glück, 999 Games, Albi, Albi Polska, Arclight Games, CrowD Games, Devir, Filosofia Éditions, Giochi Uniti, Kaissa Chess & Games, Korea Boardgames Co., Ltd., Piatnik, Swan Panasia Co., Ltd., Z-Man Games",2.0,4.0,2.0,4.0,4.0,4.0,12.0,11.882978723404255,40.0,100.0,70.0,"Dice, Economic, Medieval, Travel","Contracts, Dice Rolling, Point to Point Movement, Resource to Move, Turn Order: Claim Action, Variable Player Powers, Variable Set-up, Worker Placement with Dice Workers",,,,"Animals: Camels, Cities: Beijing (China), Cities: Samarkand (Uzbekistan), Cities: Venice (Veneto, Italy), Components: Map (Continental / National scale), Components: Wooden pieces & boards, Continents: Asia, Digital Implementations: Board Game Arena, Digital Implementations: BrettspielWelt, Digital Implementations: Yucata, Game: The Voyages of Marco Polo, Region: Middle East, Theme: Silk Road",,,84.0,23904.0,7.79811,1.26577,7.5971,3.1879,1.0384615384615383,,,,,,
171630,Drakon (Fourth Edition),2015.0,"Thematic, Family Game",Tom Jolly,"Henning Ludvigsen, Brian Schomburg","Arclight Games, Delta Vision Publishing, Edge Entertainment, Fantasy Flight Games, Galakta, Game Harbor, Giochi Uniti, Heidelberger Spieleverlag",2.0,6.0,2.0,6.0,2.0,6.0,14.0,,20.0,60.0,40.0,"Fantasy, Maze, Miniatures","Grid Movement, Modular Board, Network and Route Building, Race, Tile Placement, Variable Player Powers",,,,"Creatures: Dragons, Game: Drakon",23107,,3854.0,1063.0,6.5069,1.36561,5.82922,1.4706,,,,,,,
171656,Terrenus: The Game of Gods,2015.0,,Thane Morgan,"Ingrid Asphalt, JL Johnson",Thane's Games,2.0,4.0,2.0,4.0,2.0,4.0,13.0,,45.0,45.0,45.0,"Abstract Strategy, Ancient, Civilization, Fantasy, Mythology, Print & Play, Territory Building","Area Majority / Influence, Grid Movement, Modular Board, Pattern Building, Tile Placement",,,,Crowdfunding: Kickstarter,,,,2.0,7.5,1.5,,3.0,,,,,,,
171662,Neanderthal,2015.0,Thematic,Phil Eklund,"Karim Chakroun, Phil Eklund","Sierra Madre Games, Banana Games, Fox in the Box, Ion Game Design",1.0,3.0,1.0,3.0,3.0,3.0,14.0,,60.0,120.0,90.0,"Card Game, Economic, Prehistoric","Auction/Bidding, Dice Rolling, Events, Negotiation, Simulation, Worker Placement",,,,Series: Dominata,,"156501,266447",1527.0,1699.0,7.31534,1.48008,6.32559,3.7344,,,,,,,
171663,Attila,2015.0,Abstract Game,Bruno Faidutti,Cyril Bouquet,"Blue Orange (EU), Blue Orange Games",2.0,2.0,2.0,2.0,2.0,2.0,7.0,,15.0,15.0,15.0,"Abstract Strategy, Medieval","Area Movement, Modular Board, Square Grid",,,,"Ancient: Rome, Cities: Châlons-en-Champagne (France), History: Barbarian migrations and invasions, Players: Two Player Only Games, Series: Europe Collection (Blue Orange Games), Traditional Games: Chess",,,16251.0,193.0,5.71791,1.30553,5.51853,1.3333,,,,,,,
171665,Scotland Yard Junior,2014.0,,Michael Schacht,"Thomas Haubold, Michael Menzel",Ravensburger,2.0,4.0,2.0,4.0,2.0,4.0,6.0,,20.0,20.0,20.0,"Children's Game, Deduction, Travel",Team-Based Game,,,,"Admin: Better Description Needed!, Cities: London (England, UK), Players: One versus Many, Theme: Police, Versions & Editions: Junior Versions of Grown-Up Games",438,,15939.0,109.0,5.77661,1.55581,5.51989,1.25,,,,,,,
171668,The Grizzled,2015.0,Thematic,"Fabien Riffaud, Juan Rodriguez",Tignous,"Sweet Games, BoardM Factory, CMON Global Limited, Cool Mini Or Not, Lavka Games, Lex Games, Ludonova, Oliphante, Rebel Sp. z o.o., Reflexshop, Spaghetti Western Games",2.0,5.0,3.0,5.0,4.0,5.0,14.0,10.104166666666666,30.0,30.0,30.0,"Card Game, World War I","Communication Limits, Cooperative Game, Hand Management, Move Through Deck, Push Your Luck, Variable Player Powers",1.0,,,"Game: The Grizzled, Players: Games with expansions that add solo play",,,515.0,14075.0,7.14778,1.29046,6.91881,1.977,2.2222222222222223,,,,,,
171669,Discoveries: The Journals of Lewis & Clark,2015.0,Strategy Game,Cédrick Chaboussit,Vincent Dutrait,"Ludonaute, Asterion Press, MeepleBR, Rebel Sp. z o.o.",2.0,4.0,2.0,4.0,3.0,3.0,14.0,10.0625,60.0,60.0,60.0,"American West, Dice","Contracts, Deck, Bag, and Pool Building, Dice Rolling, Set Collection, Worker Placement, Worker Placement with Dice Workers",,,,"Components: Dice with Icons, Game: Lewis & Clark, Historical Figures: Lewis & Clark, Theme: Native Americans / First Peoples",,,978.0,4819.0,7.03316,1.162,6.59038,2.3673,,,,,,,
171671,Pudding Wars,2014.0,,Kuraki Mura,,"Kuraki Mura B.G. Studio, Swan Panasia Co., Ltd.",3.0,6.0,3.0,6.0,3.0,6.0,6.0,,20.0,20.0,20.0,"Action / Dexterity, Children's Game, Party Game",Acting,,,,"Admin: Better Description Needed!, Theme: Food / Cooking",,,,6.0,5.0,1.0,,1.0,,,,,,,
171672,Why First?,2015.0,"Party Game, Family Game",Simon Havard,Erkan Karagöz,"Pegasus Spiele, 999 Games, Alderac Entertainment Group, Ediciones MasQueOca, Lucrum Games, Swan Panasia Co., Ltd.",2.0,6.0,2.0,6.0,2.0,6.0,7.0,,15.0,25.0,20.0,Racing,"Hand Management, Simultaneous Action Selection, Take That, Tug of War",,,,Mechanism: Artificial Player,131165,,4708.0,1215.0,6.16421,1.41496,5.74702,1.1622,,,,,,,
171694,Head Honcho: Jet Combat Over the Yalu,2015.0,War Game,Paul Rohrbaugh,"Ilya Kudriashov, Bruce Yearian",High Flying Dice Games,1.0,2.0,1.0,2.0,1.0,2.0,12.0,,30.0,30.0,30.0,"Aviation / Flight, Korean War, Wargame",Open Drafting,,,,,,,,5.0,7.3,1.53623,,2.0,,,,,,,
171708,Holdfast: Korea 1950-51,2015.0,War Game,"Grant Wylie, Mike Wylie",Sean Cooke,"Worthington Publishing, LLC",1.0,2.0,1.0,2.0,1.0,2.0,13.0,,120.0,120.0,120.0,"Korean War, Modern Warfare, Wargame","Action Points, Dice Rolling",,,,"Components: Block Wargames, Components: Map (Continental / National scale), Country: Korea, Crowdfunding: Kickstarter, Series: HoldFast (Worthington Publishing)",,,10192.0,109.0,6.77615,1.66991,5.56111,2.3333,,,,,,,
171721,Micro Rome,2014.0,,Michael Bevilacqua,Michael Bevilacqua,(Web published),1.0,1.0,1.0,1.0,1.0,1.0,10.0,,30.0,30.0,30.0,"Ancient, Card Game, City Building, Print & Play","Layering, Set Collection, Solo / Solitaire Game, Tile Placement",,,,"Ancient: Rome, Contests: 18 Card Microgame, Players: Games with Solitaire Rules, Players: Solitaire Only Card Games, Players: Solitaire Only Games",,,10046.0,95.0,7.02895,1.16616,5.56273,1.3333,,,,,,,
171726,Project: ELITE,2016.0,Thematic,"Konstantinos Kokkinis, Sotirios Tsantilas","Antonis Papantoniou, Giota Vorgia","Artipia Games, Drawlab Entertainment",1.0,4.0,1.0,4.0,4.0,4.0,12.0,,30.0,30.0,30.0,"Fighting, Miniatures, Real-time, Science Fiction","Cooperative Game, Dice Rolling, Grid Movement, Solo / Solitaire Game, Variable Player Powers",1.0,,,"Components: Miniatures, Crowdfunding: Kickstarter, Game: Project ELITE, Players: Games with Solitaire Rules",,,1769.0,1108.0,7.5818,1.60489,6.24652,2.4286,,,,,,,
171742,"Lion of Judah: The War for Ethiopia, 1935-1941",2017.0,War Game,Javier Romero,Knut Grünitz,Compass Games,2.0,2.0,2.0,2.0,2.0,2.0,,,180.0,240.0,210.0,"Wargame, World War II",Hexagon Grid,,,,"Country: Eritrea, Country: Ethiopia, Decades: The 1930's, Decades: The 1940's, History: Interwar period, History: Italo-Ethiopian Wars, Players: Two Player Only Games, Region: East Africa, Region: Horn of Africa",,,10603.0,64.0,7.55781,1.4218,5.55638,3.5,,,,,,,
171750,"Zhukov's Brutal Battle: Operation Mars, 1942",2015.0,,Lou Coatney,Lou Coatney,(Self-Published),2.0,4.0,2.0,4.0,2.0,4.0,8.0,,150.0,150.0,150.0,"Educational, Print & Play, Wargame, World War II","Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Turn Order: Time Track, Zone of Control",,,,"Country: Russia, Country: Soviet Union, History: World War II (Eastern Front)",,,,3.0,7.0,0.816497,,3.0,,,,,,,
171775,Dexikon,2015.0,,Andrew Rowse,Simon Brewer,"(Web published), Eagle-Gryphon Games",1.0,5.0,1.0,5.0,1.0,5.0,8.0,,45.0,45.0,45.0,"Card Game, Word Game","Deck, Bag, and Pool Building",,,,"Crowdfunding: Kickstarter, Series: The E•G•G, Word Games: Spelling / Letters",,,10850.0,162.0,6.24043,1.46876,5.5531,2.0,,,,,,,
171779,GemPacked Cards,2015.0,Family Game,Eduardo Baraf,Katherine Waddell,"Pencil First Games, LLC",2.0,5.0,2.0,5.0,2.0,5.0,6.0,,20.0,20.0,20.0,"Abstract Strategy, Card Game, Video Game Theme","Pattern Building, Set Collection",,,,Crowdfunding: Kickstarter,,,12913.0,118.0,6.50593,1.70931,5.53626,1.375,,,,,,,
171828,Cat On Yer Head,2014.0,,Rob Davis,,(Web published),15.0,1000.0,15.0,1000.0,15.0,1000.0,8.0,,10.0,60.0,35.0,"Comic Book / Strip, Party Game, Print & Play, Real-time","Acting, Cooperative Game, Grid Movement",1.0,,,,,,,13.0,5.84615,1.91537,,1.0,,,,,,,
171835,Posthuman,2015.0,Thematic,Gordon Calleja,"Fabrizio Cali, Mark Casha, Chris Jensen, Jake Mifsud, Arjuna Susini, Widd3rshins","Mighty Box (Mighty Box Games), Mighty Boards, Mr. B Games",1.0,4.0,1.0,4.0,3.0,3.0,13.0,,30.0,120.0,75.0,"Adventure, Dice, Exploration, Fighting, Science Fiction","Dice Rolling, Modular Board, Role Playing, Team-Based Game, Variable Player Powers",,,,"Crowdfunding: Kickstarter, Theme: Post-Apocalyptic",,,3663.0,1280.0,6.4891,1.60142,5.84967,3.1964,,,,,,,
171862,Vikings: The Board Game,2016.0,,"Randall N. Bills, Bryn K. Bills, Loren Coleman, Matthew Lattanzi, Patrick M. Murphy, Heather Smith, Bruce Stringer","Ray Arrastia, Víctor Manuel Leza Moreno, Andreas Schroth",Catalyst Game Labs,2.0,5.0,2.0,5.0,2.0,5.0,13.0,,90.0,120.0,105.0,Movies / TV / Radio theme,"Auction/Bidding, Modular Board",,,,"Admin: Better Description Needed!, Theme: Vikings",,,16918.0,65.0,6.28678,1.78888,5.51557,3.0,,,,,,,
171864,The Red Dragon's Lair: Secret Passage,2015.0,,"Logan Montgomery Knight, Luke William Knight","Toby Allen, Francis Julian Lim, Amitabha Naskar",Knight Games (II),1.0,9.0,1.0,9.0,1.0,9.0,8.0,,45.0,45.0,45.0,"Ancient, Card Game, Dice, Fantasy, Medieval","Cooperative Game, Role Playing",1.0,,,Crowdfunding: Kickstarter,,"192817,203213",,1.0,4.0,,,1.0,,,,,,,
171879,Kraftwagen,2015.0,Strategy Game,Matthias Cramer,Harald Lieske,"ADC Blackfire Entertainment GmbH, G3, Stronghold Games",2.0,4.0,2.0,4.0,4.0,4.0,10.0,,75.0,75.0,75.0,"Economic, Industry / Manufacturing","Rondel, Set Collection, Turn Order: Time Track, Worker Placement",,,,"Digital Implementations: Tabletopia, Digital Implementations: Yucata, Series: The Great Designers (Stronghold Games), Theme: Automotive Industry",,,1186.0,2499.0,7.23193,1.17947,6.48314,2.8333,,,,,,,
171889,Sawanna,2015.0,,"Jan Madejski, Łukasz M. Pogoda",Tomasz Larek,Trefl,2.0,5.0,2.0,5.0,2.0,5.0,6.0,,20.0,20.0,20.0,"Animals, Dice, Racing","Dice Rolling, Push Your Luck, Race",,,,"Animals: Deer / Antelope, Animals: Elephants, Animals: Giraffes, Animals: Lions, Animals: Zebras, Series: Dobra gra rodzinna (Trefl), Theme: Safaris",,,16593.0,63.0,6.01429,1.21679,5.51679,1.5,,,,,,,
171890,Best Treehouse Ever,2015.0,Family Game,Scott Almes,Adam P. McIver,"Green Couch Games, 2Geeks, 999 Games, IGAMES, Kanga Games, Nasza Księgarnia",2.0,4.0,3.0,4.0,4.0,4.0,8.0,5.611111111111111,20.0,20.0,20.0,Card Game,"Closed Drafting, Open Drafting, Pattern Building, Simultaneous Action Selection, Tile Placement",,,,Crowdfunding: Kickstarter,,232823,2707.0,1908.0,6.51638,1.18057,6.00196,1.3684,,,,,,,
171905,Orléans: Deluxe Edition,2015.0,Strategy Game,Reiner Stockhausen,Klemens Franz,"Tasty Minstrel Games, Arrakis Games, Matagot",2.0,5.0,2.0,5.0,2.0,5.0,12.0,,90.0,90.0,90.0,"Medieval, Religious, Travel","Deck, Bag, and Pool Building, Open Drafting, Point to Point Movement",,1.0,"164928,166842","Country: France, Crowdfunding: Kickstarter, Game: Orléans, Players: Games with expansions that add solo play",,,,1614.0,8.38064,1.07656,6.81806,3.0563,,,,,,,
171908,El Grande Big Box,2015.0,Strategy Game,"Wolfgang Kramer, Richard Ulrich",Doris Matthäus,"Hans im Glück, 999 Games, Devir, Filosofia Éditions, Giochi Uniti, Korea Boardgames Co., Ltd., MeepleBR, Swan Panasia Co., Ltd., Z-Man Games",2.0,5.0,3.0,5.0,5.0,5.0,12.0,,90.0,90.0,90.0,Renaissance,"Area Majority / Influence, Area Movement, Auction/Bidding, Hand Management, Memory, Open Drafting, Simultaneous Action Selection",,1.0,"93,597,3146,370,5754,27759","Country: Spain, Game: El Grande, Versions & Editions: Big Box Versions of Individual Games",,,,3114.0,8.22418,1.1211,7.16881,2.8039,,,,,,,
